ID,Username,Date,Tweet,Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Word,Valence,Arousal,Dominance,Emotions
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,less,0.265,0.115,0.24,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,little,0.385,0.213,0.16,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,make,0.684,0.48,0.42,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,miss,0.573,0.408,0.49,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,plastic,0.49,0.32,0.269,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,remember,0.776,0.454,0.422,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,stool,0.448,0.302,0.269,-
16,BarackObama,6/8/18 9:01,Low plastic stool cheap but delicious noodles cold Hanoi beer. This is how I ll remember Tony. He taught us about food but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We ll miss him. ,Trust,0.00795093,0.0015001,0.00023749,0.224112779,0.201589689,0.162362471,0.000244727,0.402001828,taught,0.814,0.642,0.481,trust-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,action,0.76,0.802,0.898,positive-
17,BarackObama,6/1/18 8:33,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes. ,Trust,0.067683376,0.005200455,0.044387735,0.121719755,0.09895581,0.155522704,0.016470166,0.490060002,action,figure,0.774,0.615,positive-
